PlayerName,Runs,Minutes,BallsFaced,Fours,Sixes,StrikeRate,MatchInning,Opposition,Ground,Year,Home/Away,Nationality
JE Root,76.0,192.0,128.0,11.0,0.0,59.37,2.0,south africa,Centurion,2016,0,England
JE Root,20.0,70.0,56.0,3.0,0.0,35.71,4.0,south africa,Centurion,2016,0,England
JE Root,110.0,214.0,139.0,17.0,0.0,79.13,2.0,south africa,Johannesburg,2016,0,England
JE Root,4.0,16.0,13.0,0.0,0.0,30.76,4.0,south africa,Johannesburg,2016,0,England
JE Root,80.0,153.0,119.0,5.0,0.0,67.22,1.0,sri lanka,Chester-le-Street,2016,1,England
JE Root,0.0,11.0,7.0,0.0,0.0,0.0,1.0,sri lanka,Leeds,2016,1,England
JE Root,3.0,8.0,9.0,0.0,0.0,33.33,1.0,sri lanka,Lord's,2016,1,England
JE Root,4.0,7.0,5.0,1.0,0.0,80.0,3.0,sri lanka,Lord's,2016,1,England
JE Root,9.0,23.0,10.0,1.0,0.0,90.0,2.0,australia,Adelaide,2017,0,England
JE Root,67.0,185.0,123.0,9.0,0.0,54.47,4.0,australia,Adelaide,2017,0,England
JE Root,15.0,79.0,50.0,1.0,0.0,30.0,1.0,australia,Brisbane,2017,0,England
JE Root,51.0,159.0,104.0,5.0,0.0,49.03,3.0,australia,Brisbane,2017,0,England
JE Root,61.0,193.0,133.0,7.0,0.0,45.86,2.0,australia,Melbourne,2017,0,England
JE Root,20.0,36.0,23.0,4.0,0.0,86.95,1.0,australia,Perth,2017,0,England
JE Root,14.0,34.0,20.0,3.0,0.0,70.0,3.0,australia,Perth,2017,0,England
JE Root,190.0,375.0,234.0,27.0,1.0,81.19,1.0,south africa,Lord's,2017,1,England
JE Root,5.0,20.0,13.0,1.0,0.0,38.46,3.0,south africa,Lord's,2017,1,England
JE Root,52.0,135.0,101.0,6.0,0.0,51.48,1.0,south africa,Manchester,2017,1,England
JE Root,49.0,140.0,106.0,6.0,0.0,46.22,3.0,south africa,Manchester,2017,1,England
JE Root,78.0,117.0,76.0,12.0,0.0,102.63,2.0,south africa,Nottingham,2017,1,England
JE Root,8.0,34.0,20.0,0.0,0.0,40.0,4.0,south africa,Nottingham,2017,1,England
JE Root,29.0,71.0,56.0,4.0,0.0,51.78,1.0,south africa,The Oval,2017,1,England
JE Root,50.0,131.0,94.0,6.0,0.0,53.19,3.0,south africa,The Oval,2017,1,England
JE Root,136.0,287.0,189.0,22.0,0.0,71.95,1.0,west indies,Birmingham,2017,1,England
JE Root,59.0,156.0,98.0,9.0,0.0,60.2,1.0,west indies,Leeds,2017,1,England
JE Root,72.0,187.0,111.0,15.0,0.0,64.86,3.0,west indies,Leeds,2017,1,England
JE Root,1.0,13.0,2.0,0.0,0.0,50.0,2.0,west indies,Lord's,2017,1,England
JE Root,83.0,225.0,141.0,8.0,0.0,58.86,1.0,australia,Sydney,2018,0,England
JE Root,58.0,236.0,167.0,1.0,0.0,34.73,3.0,australia,Sydney,2018,0,England
JE Root,80.0,243.0,156.0,9.0,0.0,51.28,1.0,india,Birmingham,2018,1,England
JE Root,14.0,48.0,35.0,1.0,0.0,40.0,3.0,india,Birmingham,2018,1,England
JE Root,19.0,82.0,53.0,2.0,0.0,35.84,2.0,india,Lord's,2018,1,England
JE Root,16.0,68.0,29.0,2.0,0.0,55.17,2.0,india,Nottingham,2018,1,England
JE Root,13.0,71.0,40.0,2.0,0.0,32.5,4.0,india,Nottingham,2018,1,England
JE Root,4.0,26.0,14.0,0.0,0.0,28.57,1.0,india,Southampton,2018,1,England
JE Root,48.0,140.0,88.0,6.0,0.0,54.54,3.0,india,Southampton,2018,1,England
JE Root,0.0,4.0,3.0,0.0,0.0,0.0,1.0,india,The Oval,2018,1,England
JE Root,125.0,264.0,190.0,12.0,1.0,65.78,3.0,india,The Oval,2018,1,England
JE Root,0.0,9.0,6.0,0.0,0.0,0.0,1.0,new zealand,Auckland,2018,0,England
JE Root,51.0,191.0,131.0,5.0,0.0,38.93,3.0,new zealand,Auckland,2018,0,England
JE Root,37.0,80.0,63.0,5.0,0.0,58.73,1.0,new zealand,Christchurch,2018,0,England
JE Root,54.0,182.0,128.0,4.0,0.0,42.18,3.0,new zealand,Christchurch,2018,0,England
JE Root,45.0,117.0,72.0,6.0,0.0,62.5,2.0,pakistan,Leeds,2018,1,England
JE Root,4.0,46.0,24.0,0.0,0.0,16.66,1.0,pakistan,Lord's,2018,1,England
JE Root,68.0,187.0,120.0,8.0,0.0,56.66,3.0,pakistan,Lord's,2018,1,England
JE Root,46.0,84.0,79.0,4.0,0.0,58.22,1.0,sri lanka,Colombo (SSC),2018,0,England
JE Root,7.0,26.5,9.0,0.0,0.0,77.77,3.0,sri lanka,Colombo (SSC),2018,0,England
JE Root,35.0,62.0,46.0,5.0,0.0,76.08,1.0,sri lanka,Galle,2018,0,England
JE Root,3.0,11.0,19.0,0.0,0.0,15.78,3.0,sri lanka,Galle,2018,0,England
JE Root,14.0,42.5,23.0,2.0,0.0,60.86,1.0,sri lanka,Pallekele,2018,0,England
JE Root,124.0,239.0,146.0,10.0,2.0,84.93,3.0,sri lanka,Pallekele,2018,0,England
JE Root,57.0,192.0,119.0,6.0,0.0,47.89,2.0,australia,Birmingham,2019,1,England
JE Root,28.0,97.0,57.0,3.0,0.0,49.12,4.0,australia,Birmingham,2019,1,England
JE Root,0.0,8.0,2.0,0.0,0.0,0.0,2.0,australia,Leeds,2019,1,England
JE Root,77.0,322.0,205.0,7.0,0.0,37.56,4.0,australia,Leeds,2019,1,England
JE Root,14.0,37.0,20.0,3.0,0.0,70.0,1.0,australia,Lord's,2019,1,England
JE Root,0.0,2.0,1.0,0.0,0.0,0.0,3.0,australia,Lord's,2019,1,England
JE Root,71.0,255.0,168.0,10.0,0.0,42.26,2.0,australia,Manchester,2019,1,England
JE Root,0.0,2.0,1.0,0.0,0.0,0.0,4.0,australia,Manchester,2019,1,England
JE Root,57.0,218.0,141.0,3.0,0.0,40.42,1.0,australia,The Oval,2019,1,England
JE Root,21.0,54.0,26.0,2.0,0.0,80.76,3.0,australia,The Oval,2019,1,England
JE Root,2.0,15.0,7.0,0.0,0.0,28.57,1.0,ireland,Lord's,2019,1,England
JE Root,31.0,93.0,64.0,3.0,0.0,48.43,3.0,ireland,Lord's,2019,1,England
JE Root,226.0,636.0,441.0,22.0,1.0,51.24,2.0,new zealand,Hamilton,2019,0,England
JE Root,2.0,30.0,22.0,0.0,0.0,9.09,1.0,new zealand,Mount Maunganui,2019,0,England
JE Root,11.0,54.0,51.0,2.0,0.0,21.56,3.0,new zealand,Mount Maunganui,2019,0,England
JE Root,29.0,84.0,49.0,5.0,0.0,59.18,2.0,south africa,Centurion,2019,0,England
JE Root,48.0,166.0,101.0,8.0,0.0,47.52,4.0,south africa,Centurion,2019,0,England
JE Root,4.0,22.0,14.0,1.0,0.0,28.57,2.0,west indies,Bridgetown,2019,0,England
JE Root,22.0,64.0,39.0,3.0,0.0,56.41,4.0,west indies,Bridgetown,2019,0,England
JE Root,15.0,78.0,54.0,2.0,0.0,27.77,1.0,west indies,Gros Islet,2019,0,England
JE Root,122.0,317.0,225.0,10.0,0.0,54.22,3.0,west indies,Gros Islet,2019,0,England
JE Root,7.0,31.0,17.0,1.0,0.0,41.17,1.0,west indies,North Sound,2019,0,England
JE Root,7.0,22.0,13.0,1.0,0.0,53.84,3.0,west indies,North Sound,2019,0,England
JE Root,14.0,93.0,58.0,2.0,0.0,24.13,2.0,pakistan,Manchester,2020,1,England
JE Root,42.0,110.0,84.0,7.0,0.0,50.0,4.0,pakistan,Manchester,2020,1,England
JE Root,29.0,68.0,51.0,3.0,0.0,56.86,1.0,pakistan,Southampton,2020,1,England
JE Root,9.0,49.0,35.0,0.0,0.0,25.71,2.0,pakistan,Southampton,2020,1,England
JE Root,35.0,62.0,49.0,5.0,0.0,71.42,1.0,south africa,Cape Town,2020,0,England
JE Root,61.0,154.0,98.0,7.0,0.0,62.24,3.0,south africa,Cape Town,2020,0,England
JE Root,59.0,176.0,108.0,6.0,0.0,54.62,1.0,south africa,Johannesburg,2020,0,England
JE Root,58.0,176.0,96.0,5.0,1.0,60.41,3.0,south africa,Johannesburg,2020,0,England
JE Root,27.0,68.0,46.0,4.0,0.0,58.69,1.0,south africa,Port Elizabeth,2020,0,England
JE Root,23.0,80.0,49.0,2.0,0.0,46.93,1.0,west indies,Manchester,2020,1,England
JE Root,17.0,92.0,59.0,0.0,0.0,28.81,1.0,west indies,Manchester,2020,1,England
JE Root,68.0,77.0,56.0,8.0,1.0,121.42,3.0,west indies,Manchester,2020,1,England
