PlayerName,Runs,Minutes,BallsFaced,Fours,Sixes,StrikeRate,MatchInning,Opposition,Ground,Year,Home/Away,Nationality
V Kohli,149,277.0,225,22,1,66.22,2,england,Birmingham,2018,0,India
V Kohli,51,185.0,93,4,0,54.83,4,england,Birmingham,2018,0,India
V Kohli,23,73.0,57,2,0,40.35,1,england,Lord's,2018,0,India
V Kohli,17,57.0,29,2,0,58.62,3,england,Lord's,2018,0,India
V Kohli,97,243.0,152,11,0,63.81,1,england,Nottingham,2018,0,India
V Kohli,103,292.0,197,10,0,52.28,3,england,Nottingham,2018,0,India
V Kohli,46,100.0,71,6,0,64.78,2,england,Southampton,2018,0,India
V Kohli,58,170.0,130,4,0,44.61,4,england,Southampton,2018,0,India
V Kohli,49,112.0,70,6,0,70.0,2,england,The Oval,2018,0,India
V Kohli,0,3.0,1,0,0,0.0,4,england,The Oval,2018,0,India
V Kohli,5,14.0,13,0,0,38.46,2,south africa,Cape Town,2018,0,India
V Kohli,28,62.0,40,4,0,70.0,4,south africa,Cape Town,2018,0,India
V Kohli,153,379.0,217,15,0,70.5,2,south africa,Centurion,2018,0,India
V Kohli,5,22.0,20,1,0,25.0,4,south africa,Centurion,2018,0,India
V Kohli,54,146.0,106,9,0,50.94,1,south africa,Johannesburg,2018,0,India
V Kohli,41,131.0,79,6,0,51.89,3,south africa,Johannesburg,2018,0,India
V Kohli,45,86.0,78,5,0,57.69,2,west indies,Hyderabad (Deccan),2018,1,India
V Kohli,139,341.0,230,10,0,60.43,1,west indies,Rajkot,2018,1,India
V Kohli,23,61.5,59,4,0,38.98,1,australia,Sydney,2019,0,India
V Kohli,0,3.0,2,0,0,0.0,2,bangladesh,Indore,2019,1,India
V Kohli,136,80.0,194,18,0,70.1,2,bangladesh,Kolkata,2019,1,India
V Kohli,254,80.0,336,33,2,75.59,1,south africa,Pune,2019,1,India
V Kohli,12,25.0,22,2,0,54.54,1,south africa,Ranchi,2019,1,India
V Kohli,20,83.0,40,4,0,50.0,1,south africa,Visakhapatnam,2019,1,India
V Kohli,31,80.0,25,3,1,124.0,3,south africa,Visakhapatnam,2019,1,India
V Kohli,76,211.0,163,10,0,46.62,1,west indies,Kingston,2019,0,India
V Kohli,0,3.0,1,0,0,0.0,3,west indies,Kingston,2019,0,India
V Kohli,9,35.0,12,2,0,75.0,1,west indies,North Sound,2019,0,India
V Kohli,51,157.5,113,2,0,45.13,3,west indies,North Sound,2019,0,India
V Kohli,74,244.0,180,8,0,41.11,1,australia,Adelaide,2020,0,India
V Kohli,4,13.0,8,1,0,50.0,3,australia,Adelaide,2020,0,India
V Kohli,3,23.0,15,0,0,20.0,1,new zealand,Christchurch,2020,0,India
V Kohli,14,40.0,30,3,0,46.66,3,new zealand,Christchurch,2020,0,India
V Kohli,2,9.0,7,0,0,28.57,1,new zealand,Wellington,2020,0,India
V Kohli,19,61.0,43,3,0,44.18,3,new zealand,Wellington,2020,0,India
V Kohli,27,85.0,58,3,0,46.55,2,england,Ahmedabad,2021,1,India
V Kohli,0,13.0,8,0,0,0.0,2,england,Ahmedabad,2021,1,India
V Kohli,0,6.0,5,0,0,0.0,1,england,Chennai,2021,1,India
V Kohli,11,69.0,48,0,0,22.91,2,england,Chennai,2021,1,India
V Kohli,62,200.0,149,7,0,41.61,3,england,Chennai,2021,1,India
V Kohli,72,153.0,104,9,0,69.23,4,england,Chennai,2021,1,India
