PlayerName,Matches,Innings,NotOut,Runs,HighestScore,Average,Centuries,HalfCenturies,Ducks,Country,FirstMatch,LastMatch,CenturyConversion,DuckPercentage,NotOutPercentage,FiftyPlusScorePercentage,CareerLength,MatchesPerYear,CurrentPlayer
DS Smith,43,76,2,1760,108,23.78,1,8,7,WI,2003,2018,0.1111,0.0921,0.0263,0.1184,15,2.87,0
TA Blundell,32,54,6,1756,138,36.58,4,10,4,NZ,2017,2024,0.2857,0.0741,0.1111,0.2593,7,4.57,1
WU Tharanga,31,58,3,1754,165,31.89,3,8,6,SL,2005,2017,0.2727,0.1034,0.0517,0.1897,12,2.58,0
CR Woakes,48,79,15,1754,137,27.4,1,6,9,ENG,2013,2023,0.1429,0.1139,0.1899,0.0886,10,4.8,0
SD Hope,38,72,3,1726,147,25.01,2,5,2,WI,2015,2021,0.2857,0.0278,0.0417,0.0972,6,6.33,0
Javed Omar,40,80,2,1720,119,22.05,1,8,5,BAN,2001,2007,0.1111,0.0625,0.025,0.1125,6,6.67,0
HH Dippenaar,38,62,5,1718,177,30.14,3,7,8,SA,1999,2007,0.3,0.129,0.0806,0.1613,8,4.75,0
Shahid Afridi,27,48,1,1716,156,36.51,5,8,6,PAK,1998,2010,0.3846,0.125,0.0208,0.2708,12,2.25,0
HMRKB Herath,93,144,28,1699,80,14.64,0,3,23,SL,1999,2018,0.0,0.1597,0.1944,0.0208,19,4.89,0
JG Wright,18,33,3,1662,185,55.4,5,7,2,NZ,1990,1993,0.4167,0.0606,0.0909,0.3636,3,6.0,0
GS Ballance,24,44,3,1653,156,40.31,5,7,3,ZIM,2014,2023,0.4167,0.0682,0.0682,0.2727,9,2.67,0
MS Sinclair,33,56,5,1635,214,32.05,3,4,4,NZ,1999,2010,0.4286,0.0714,0.0893,0.125,11,3.0,0
Mohammad Rizwan,30,48,8,1616,115,40.4,2,9,3,PAK,2016,2024,0.1818,0.0625,0.1667,0.2292,8,3.75,1
SV Carlisle,37,66,6,1615,118,26.91,2,8,7,ZIM,1995,2005,0.2,0.1061,0.0909,0.1515,10,3.7,0
MS Wade,36,63,9,1613,117,29.87,4,5,3,AUS,2012,2021,0.4444,0.0476,0.1429,0.1429,9,4.0,0
DJ Mitchell,23,37,5,1608,190,50.25,5,10,1,NZ,2019,2024,0.3333,0.027,0.1351,0.4054,5,4.6,1
SB Styris,29,48,4,1586,170,36.04,5,6,5,NZ,2002,2007,0.4545,0.1042,0.0833,0.2292,5,5.8,0
SO Dowrich,35,62,8,1570,125,29.07,3,9,8,WI,2015,2020,0.25,0.129,0.129,0.1935,5,7.0,0
Imam-ul-Haq,24,46,4,1568,157,37.33,3,9,4,PAK,2018,2023,0.25,0.087,0.087,0.2609,5,4.8,0
AJ Lamb,22,39,1,1558,142,41.0,5,6,3,ENG,1990,1992,0.4545,0.0769,0.0256,0.2821,2,11.0,0
T Taibu,28,54,3,1546,153,30.31,1,12,5,ZIM,2001,2012,0.0769,0.0926,0.0556,0.2407,11,2.55,0
PJ Hughes,26,49,2,1535,160,32.65,3,7,6,AUS,2009,2013,0.3,0.1224,0.0408,0.2041,4,6.5,0
TD Paine,35,57,10,1534,92,32.63,0,9,4,AUS,2010,2021,0.0,0.0702,0.1754,0.1579,11,3.18,0
NM Lyon,129,163,44,1521,47,12.78,0,0,17,AUS,2011,2024,0.0,0.1043,0.2699,0.0,13,9.92,1
DP Conway,20,37,1,1497,200,41.58,4,8,3,NZ,2021,2024,0.3333,0.0811,0.027,0.3243,3,6.67,1
Shubman Gill,25,46,4,1492,128,35.52,4,6,4,IND,2020,2024,0.4,0.087,0.087,0.2174,4,6.25,1
Yasir Hameed,25,49,3,1491,170,32.41,2,8,1,PAK,2003,2010,0.2,0.0204,0.0612,0.2041,7,3.57,0
RC Russell,47,74,13,1489,124,24.4,1,4,8,ENG,1990,1998,0.2,0.1081,0.1757,0.0676,8,5.88,0
MA Agarwal,21,36,0,1488,243,41.33,4,6,1,IND,2018,2022,0.4,0.0278,0.0,0.2778,4,5.25,0
AC Voges,20,31,7,1485,269,61.87,5,4,2,AUS,2015,2016,0.5556,0.0645,0.2258,0.2903,1,20.0,0
Najmul Hossain Shanto,27,52,1,1481,163,29.03,5,3,7,BAN,2017,2024,0.625,0.1346,0.0192,0.1538,7,3.86,1
Mehidy Hasan Miraz,43,79,9,1470,103,21.0,1,6,6,BAN,2016,2024,0.1429,0.0759,0.1139,0.0886,8,5.38,1
BM Duckett,20,38,2,1464,182,40.66,3,7,2,ENG,2016,2024,0.3,0.0526,0.0526,0.2632,8,2.5,1
DL Houghton,22,36,2,1464,266,43.05,4,4,0,ZIM,1992,1997,0.5,0.0,0.0556,0.2222,5,4.4,0
A Symonds,26,41,5,1462,162,40.61,2,10,4,AUS,2004,2008,0.1667,0.0976,0.122,0.2927,4,6.5,0
Ramiz Raja,28,48,2,1454,98,31.6,0,13,5,PAK,1990,1997,0.0,0.1042,0.0417,0.2708,7,4.0,0
B Lee,76,90,18,1451,64,20.15,0,5,14,AUS,1999,2008,0.0,0.1556,0.2,0.0556,9,8.44,0
JA Burns,23,40,1,1442,180,36.97,4,7,6,AUS,2014,2020,0.3636,0.15,0.025,0.275,6,3.83,0
NR Mongia,44,68,8,1442,152,24.03,1,6,6,IND,1994,2001,0.1429,0.0882,0.1176,0.1029,7,6.29,0
C de Grandhomme,29,44,7,1432,120,38.7,2,8,6,NZ,2016,2022,0.2,0.1364,0.1591,0.2273,6,4.83,0
AF Giles,54,81,13,1421,59,20.89,0,4,9,ENG,1998,2006,0.0,0.1111,0.1605,0.0494,8,6.75,0
MW Goodwin,19,37,4,1414,166,42.84,3,8,4,ZIM,1998,2000,0.2727,0.1081,0.1081,0.2973,2,9.5,0
Khaled Mashud,44,84,10,1409,103,19.04,1,3,11,BAN,2000,2007,0.25,0.131,0.119,0.0476,7,6.29,0
Rashid Latif,37,57,9,1381,150,28.77,1,7,4,PAK,1992,2003,0.125,0.0702,0.1579,0.1404,11,3.36,0
C Green,28,43,5,1377,174,36.23,2,6,3,AUS,2020,2024,0.25,0.0698,0.1163,0.186,4,7.0,1
GP Swann,60,76,14,1370,85,22.09,0,5,5,ENG,2008,2013,0.0,0.0658,0.1842,0.0658,5,12.0,0
S Ramesh,19,37,1,1367,143,37.97,2,8,3,IND,1999,2001,0.2,0.0811,0.027,0.2703,2,9.5,0
DJ Richardson,42,64,8,1359,109,24.26,1,8,7,SA,1992,1998,0.1111,0.1094,0.125,0.1406,6,7.0,0
JM Anderson,187,264,113,1353,81,8.96,0,1,34,ENG,2003,2024,0.0,0.1288,0.428,0.0038,21,8.9,1
WP Saha,40,56,10,1353,117,29.41,3,6,6,IND,2010,2021,0.3333,0.1071,0.1786,0.1607,11,3.64,0
M Prabhakar,33,48,5,1346,120,31.3,1,8,3,IND,1990,1995,0.1111,0.0625,0.1042,0.1875,5,6.6,0
AT Carey,32,47,5,1339,111,31.88,1,8,3,AUS,2021,2024,0.1111,0.0638,0.1064,0.1915,3,10.67,1
CR Ervine,20,40,2,1332,160,35.05,3,5,2,ZIM,2011,2023,0.375,0.05,0.05,0.2,12,1.67,0
L Vincent,23,40,1,1332,224,34.15,3,9,4,NZ,2001,2007,0.25,0.1,0.025,0.3,6,3.83,0
Abdullah Shafique,17,32,2,1330,201,44.33,4,5,4,PAK,2021,2024,0.4444,0.125,0.0625,0.2812,3,5.67,1
MJ Greatbatch,34,58,1,1328,133,23.29,1,6,9,NZ,1990,1996,0.1429,0.1552,0.0172,0.1207,6,5.67,0
SS Das,23,40,2,1326,110,34.89,2,9,3,IND,2000,2002,0.1818,0.075,0.05,0.275,2,11.5,0
DJG Sammy,38,63,2,1323,106,21.68,1,5,8,WI,2007,2013,0.1667,0.127,0.0317,0.0952,6,6.33,0
N Boje,43,62,10,1312,85,25.23,0,4,5,SA,2000,2006,0.0,0.0806,0.1613,0.0645,6,7.17,0
MDK Perera,43,77,8,1303,95,18.88,0,7,14,SL,2014,2021,0.0,0.1818,0.1039,0.0909,7,6.14,0
PJ Cummins,62,89,13,1295,64,17.03,0,3,13,AUS,2011,2024,0.0,0.1461,0.1461,0.0337,13,4.77,1
KLT Arthurton,28,42,3,1277,157,32.74,2,8,7,WI,1992,1995,0.2,0.1667,0.0714,0.2381,3,9.33,0
UC Hathurusingha,26,44,1,1274,83,29.62,0,8,2,SL,1991,1999,0.0,0.0455,0.0227,0.1818,8,3.25,0
JD Ryder,18,33,2,1269,201,40.93,3,6,4,NZ,2008,2011,0.3333,0.1212,0.0606,0.2727,3,6.0,0
Shahriar Nafees,24,48,0,1267,138,26.39,1,7,4,BAN,2005,2013,0.125,0.0833,0.0,0.1667,8,3.0,0
DM Jones,22,36,4,1261,150,39.4,4,5,7,AUS,1990,1992,0.4444,0.1944,0.1111,0.25,2,11.0,0
M Muralidaran,133,164,56,1261,67,11.67,0,1,33,SL,1992,2010,0.0,0.2012,0.3415,0.0061,18,7.39,0
SV Manjrekar,28,46,4,1259,104,29.97,1,6,2,IND,1990,1996,0.1429,0.0435,0.087,0.1522,6,4.67,0
DW Steyn,93,119,27,1251,76,13.59,0,2,14,SA,2004,2019,0.0,0.1176,0.2269,0.0168,15,6.2,0
Z Khan,92,127,24,1231,75,11.95,0,3,29,IND,2000,2014,0.0,0.2283,0.189,0.0236,14,6.57,0
DD Ebrahim,29,55,1,1225,94,22.68,0,10,8,ZIM,2001,2005,0.0,0.1455,0.0182,0.1818,4,7.25,0
JN Gillespie,71,93,28,1218,201,18.73,1,2,13,AUS,1996,2006,0.3333,0.1398,0.3011,0.0323,10,7.1,0
Sikandar Raza,17,33,0,1187,127,35.96,1,8,3,ZIM,2013,2021,0.1111,0.0909,0.0,0.2727,8,2.12,0
SC Williams,31,52,3,1183,128,24.14,1,3,6,WI,1994,2002,0.25,0.1154,0.0577,0.0769,8,3.88,0
HC Brook,12,20,1,1181,186,62.15,4,7,1,ENG,2022,2023,0.3636,0.05,0.05,0.55,1,12.0,0
Abid Ali,16,26,2,1180,215,49.16,4,3,2,PAK,2019,2021,0.5714,0.0769,0.0769,0.2692,2,8.0,0
MDKJ Perera,22,41,3,1177,153,30.97,2,7,5,SL,2015,2021,0.2222,0.122,0.0732,0.2195,6,3.67,0
KAJ Roach,81,129,27,1174,41,11.5,0,0,20,WI,2009,2024,0.0,0.155,0.2093,0.0,15,5.4,1
MTG Elliott,21,36,1,1172,199,33.48,3,4,5,AUS,1996,2004,0.4286,0.1389,0.0278,0.1944,8,2.62,0
GO Jones,34,53,4,1172,100,23.91,1,6,2,ENG,2004,2006,0.1429,0.0377,0.0755,0.1321,2,17.0,0
MJ North,21,35,2,1171,128,35.48,5,4,5,AUS,2009,2010,0.5556,0.1429,0.0571,0.2571,1,21.0,0
PM Siddle,67,94,15,1164,51,14.73,0,2,17,AUS,2008,2019,0.0,0.1809,0.1596,0.0213,11,6.09,0
Shoaib Mohammad,19,31,4,1162,203,43.03,3,5,2,PAK,1990,1995,0.375,0.0645,0.129,0.2581,5,3.8,0
CEL Ambrose,81,120,23,1158,53,11.93,0,1,24,WI,1990,2000,0.0,0.2,0.1917,0.0083,10,8.1,0
MG Vandort,20,33,2,1144,140,36.9,4,4,3,SL,2001,2008,0.5,0.0909,0.0606,0.2424,7,2.86,0
JA Raval,24,39,1,1143,132,30.07,1,7,3,NZ,2016,2020,0.125,0.0769,0.0256,0.2051,4,6.0,0
Rajin Saleh,24,46,2,1141,89,25.93,0,7,8,BAN,2003,2008,0.0,0.1739,0.0435,0.1522,5,4.8,0
BT Foakes,25,46,7,1139,113,29.2,2,4,3,ENG,2018,2024,0.3333,0.0652,0.1522,0.1304,6,4.17,1
KA Maharaj,50,80,6,1135,84,15.33,0,5,12,SA,2016,2024,0.0,0.15,0.075,0.0625,8,6.25,1
Javed Miandad,23,36,3,1131,153,34.27,1,7,1,PAK,1990,1993,0.125,0.0278,0.0833,0.2222,3,7.67,0
Faisal Iqbal,26,44,2,1124,139,26.76,1,8,4,PAK,2001,2010,0.1111,0.0909,0.0455,0.2045,9,2.89,0
CC Lewis,32,51,3,1105,117,23.02,1,4,6,ENG,1990,1996,0.2,0.1176,0.0588,0.098,6,5.33,0
IK Pathan,29,40,5,1105,102,31.57,1,6,5,IND,2003,2008,0.1429,0.125,0.125,0.175,5,5.8,0
BP Nash,21,33,0,1103,114,33.42,2,8,0,WI,2008,2011,0.2,0.0,0.0,0.303,3,7.0,0
CB Wishart,27,50,1,1098,114,22.4,1,5,6,ZIM,1995,2005,0.1667,0.12,0.02,0.12,10,2.7,0
BOP Fernando,21,37,4,1091,102,33.06,1,7,2,SL,2019,2023,0.125,0.0541,0.1081,0.2162,4,5.25,0
VG Kambli,17,21,1,1084,227,54.2,4,3,3,IND,1993,1995,0.5714,0.1429,0.0476,0.3333,2,8.5,0
PSP Handscomb,20,35,6,1079,110,37.2,2,5,2,AUS,2016,2023,0.2857,0.0571,0.1714,0.2,7,2.86,0
DJ Malan,22,39,0,1074,140,27.53,1,9,2,ENG,2017,2022,0.1,0.0513,0.0,0.2564,5,4.4,0
RW Chakabva,22,43,4,1061,101,27.2,1,5,3,ZIM,2011,2021,0.1667,0.0698,0.093,0.1395,10,2.2,0
Mohammad Rafique,33,63,6,1059,111,18.57,1,4,8,BAN,2000,2008,0.2,0.127,0.0952,0.0794,8,4.12,0
C White,30,50,7,1052,121,24.46,1,5,8,ENG,1994,2002,0.1667,0.16,0.14,0.12,8,3.75,0
Nasir Hossain,19,32,2,1044,100,34.8,1,6,2,BAN,2011,2017,0.1429,0.0625,0.0625,0.2188,6,3.17,0
DP Sibley,22,39,3,1042,133,28.94,2,5,6,ENG,2019,2021,0.2857,0.1538,0.0769,0.1795,2,11.0,0
DR Flynn,24,45,5,1038,95,25.95,0,6,8,NZ,2008,2013,0.0,0.1778,0.1111,0.1333,5,4.8,0
SC Williams,14,27,2,1034,151,41.36,4,3,0,ZIM,2013,2021,0.5714,0.0,0.0741,0.2593,8,1.75,0
YBK Jaiswal,9,16,1,1028,214,68.53,3,4,1,IND,2023,2024,0.4286,0.0625,0.0625,0.4375,1,9.0,1
KC Wessels,16,29,2,1027,118,38.03,2,6,2,SA,1992,1994,0.25,0.069,0.069,0.2759,2,8.0,0
KD Karthik,26,42,1,1025,129,25.0,1,7,4,IND,2004,2018,0.125,0.0952,0.0238,0.1905,14,1.86,0
GJ Rennie,23,46,1,1023,93,22.73,0,7,5,ZIM,1997,2002,0.0,0.1087,0.0217,0.1522,5,4.6,0
Fawad Alam,19,30,4,1011,168,38.88,5,2,3,PAK,2009,2022,0.7143,0.1,0.1333,0.2333,13,1.46,0
J Srinath,67,92,21,1009,76,14.21,0,4,13,IND,1991,2002,0.0,0.1413,0.2283,0.0435,11,6.09,0
Waqar Younis,85,118,21,1006,45,10.37,0,0,20,PAK,1990,2003,0.0,0.1695,0.178,0.0,13,6.54,0
Umar Akmal,16,30,2,1003,129,35.82,1,6,1,PAK,2009,2011,0.1429,0.0333,0.0667,0.2333,2,8.0,0
N Kapil Dev,28,35,3,1002,129,31.31,2,5,3,IND,1990,1994,0.2857,0.0857,0.0857,0.2,4,7.0,0
EJM Cowan,18,32,0,1001,136,31.28,1,6,2,AUS,2011,2013,0.1429,0.0625,0.0,0.2188,2,9.0,0
J Da Silva,26,45,7,992,100,26.1,1,4,4,WI,2020,2024,0.2,0.0889,0.1556,0.1111,4,6.5,1
KA Edwards,17,32,1,986,121,31.8,2,8,4,WI,2011,2014,0.2,0.125,0.0312,0.3125,3,5.67,0
Ahmed Shehzad,13,25,1,982,176,40.91,3,4,1,PAK,2013,2017,0.4286,0.04,0.04,0.28,4,3.25,0
Junaid Siddique,19,37,0,969,106,26.18,1,7,2,BAN,2008,2012,0.125,0.0541,0.0,0.2162,4,4.75,0
PG Fulton,23,39,1,967,136,25.44,2,5,3,NZ,2006,2014,0.2857,0.0769,0.0256,0.1795,8,2.88,0
Saud Shakeel,10,19,3,967,208,60.43,2,6,0,PAK,2022,2024,0.25,0.0,0.1579,0.4211,2,5.0,1
SA Thomson,19,35,4,958,120,30.9,1,5,3,NZ,1990,1995,0.1667,0.0857,0.1143,0.1714,5,3.8,0
PR Reiffel,35,50,14,955,79,26.52,0,6,5,AUS,1992,1998,0.0,0.1,0.28,0.12,6,5.83,0
PV Simmons,24,43,2,953,110,23.24,1,4,4,WI,1991,1997,0.2,0.093,0.0465,0.1163,6,4.0,0
KR Mayers,18,32,3,949,210,32.72,2,2,5,WI,2021,2023,0.5,0.1562,0.0938,0.125,2,9.0,0
M Morkel,86,104,23,944,40,11.65,0,0,22,SA,2006,2018,0.0,0.2115,0.2212,0.0,12,7.17,0
RAS Lakmal,70,109,25,934,42,11.11,0,0,21,SL,2010,2022,0.0,0.1927,0.2294,0.0,12,5.83,0
PA Patel,25,38,8,934,71,31.13,0,6,4,IND,2002,2018,0.0,0.1053,0.2105,0.1579,16,1.56,0
Saqlain Mushtaq,49,78,14,927,101,14.48,1,2,13,PAK,1995,2004,0.3333,0.1667,0.1795,0.0385,9,5.44,0
DN Patel,29,50,8,926,99,22.04,0,4,6,NZ,1990,1997,0.0,0.12,0.16,0.08,7,4.14,0
CM Spearman,19,37,2,922,112,26.34,1,3,3,NZ,1995,2000,0.25,0.0811,0.0541,0.1081,5,3.8,0
JR Murray,33,45,4,918,101,22.39,1,3,9,WI,1993,2002,0.25,0.2,0.0889,0.0889,9,3.67,0
Yasir Shah,48,72,7,918,113,14.12,1,0,11,PAK,2014,2022,1.0,0.1528,0.0972,0.0139,8,6.0,0
K Rabada,62,96,17,905,47,11.45,0,0,19,SA,2015,2024,0.0,0.1979,0.1771,0.0,9,6.89,1
